ID,Expediente Nº,Año,Localidad,Elementos
6833,291,2009,EL TURBIO,"1 procesadora, 1 motoguadaña, 2 palas poceras, 2 palas corazon, 2 picos, 2 barrehojas, 2 rastrillos, 2 azadas, 2 escardillos"
6834,291,2009,EL TURBIO,"30 platos playos, 30 platos hondos, 30 platos de postre, 30 cucharas, 30 tenedores, 30 cuchillos, 30 cucharitas de te, 30 cucharitas de postre, 30 vasos, 30 tazas de te con plato, 6 panaderas plasticas, 4 jarras plasticas 4 litros, 6 azucareras, 1 cuchill"
6835,291,2009,EL TURBIO,"1 cuchillo de cocina, 1 tabla de corte, 6 repasadores, 1 olla, 1 cacerola, 1 colador, 1 cucharon, 1 espumadera, 1 sarten, 1 cuchara de madera, 1 hervidor, 1 pava, 2 cafeteras, 1 destapador, 1 abrelatas"
6836,291,2009,EL TURBIO,1 fotocopiadora
6838,118,2009,RAWSON,1 impresora
6839,118,2009,RAWSON,1 computadora
6843,123,2009,RAWSON,"1 videoproyector, 1 pantalla"
6844,119,2009,RAWSON,2 máquinas de coser
6847,120,2009,RAWSON,"1 TV 29"""
6848,120,2009,RAWSON,1 Reproductor de DVD
6849,120,2009,RAWSON,"1 minicomponente, 1 microfono"
6855,32,2009,TRELEW,1 computadora
6856,32,2009,TRELEW,"1 TV 29"""
6857,32,2009,TRELEW,1 Reproductor de DVD
6866,518,2009,EL MAITEN,1 fotocopiadora
6867,520,2009,EL MAITEN,"1 videoproyector, pantalla"
6868,520,2009,EL MAITEN,1 fax
6869,520,2009,EL MAITEN, 1 fotocopiadora
6874,519,2009,CHOLILA,2 PC
6875,519,2009,CHOLILA,"1 videoproyector, pantalla"
6880,516,2009,EL MAITEN, 1 fotocopiadora
6881,516,2009,EL MAITEN,1 PC
6884,517,2009,EPUYEN,"1 minicomponente, 1 micrófono"
6885,521,2009,EPUYEN,1 PC
6886,517,2009,EPUYEN,1 impresora
6894,115,2009,COSTA DEL CHUBUT,1 PC
6895,115,2009,COSTA DEL CHUBUT,1 reproductor de DVD
6896,115,2009,COSTA DEL CHUBUT,1 impresora
6897,115,2009,COSTA DEL CHUBUT, 1 fotocopiadora
6898,115,2009,COSTA DEL CHUBUT, 1 radiograbador
6901,522,2009,GUALJAINA,1 PC
6919,62,2009,RAWSON,1 PC
6920,62,2009,RAWSON,1 Impresora
6921,625,2009,RAWSON,1 PC
6922,625,2009,RAWSON,1 impresora
6923,424,2009,CAMARONES,"1 maquina de picar carne, 1 maquina de pelar papas industrial, 1 procesadora, 1 batidora, 1 microondas"
6930,32,2009,TRELEW,1 impresora multifuncion
6935,824,2009,TRELEW,1 fotocopiadora
6939,97,2009,TRELEW,CINCO PELOTAS de fútbol
6947,851,2009,ESQUEL,"1 PC, 1 impresora"
6948,850,2009,SARMIENTO,"1 PC, 1 Impresora"
6949,853,2009,LAGO PUELO,1 reproductor de DVD
6950,853,2009,LAGO PUELO,1 Reproductor de MP4
6952,114,2009,TRELEW,1 plancha a vapor
6954,880,2009,PTO MADRYN,2 computadoras
6955,880,2009,PTO MADRYN,1 impresora
6956,866,2009,PTO MADRYN,4 radiograbadores
6959,819,2009,PTO MADRYN,"1 Computadora, 1 Impresora"
6960,823,2009,PTO MADRYN,"1 computadora, 1 impresora"
6961,823,2009,PTO MADRYN,2 radiograbadores
6962,960,2009,TRELEW,8 Computadoras
6963,960,2009,TRELEW,2 Impresoras
6964,825,2009,ESQUEL,5 cámaras digitales
6966,993,2009,ESQUEL,1 fotocopiadora
6968,963,2009,EL ESCORIAL,"1 cortadora de fiambre, 1 procesadora, 1 licuadora, 1 estabilizador de tensión"
6970,962,2009,LAGUNITA SALADA,"1 minicomponente, 1 micrófono"
6971,970,2009,LOS ALTARES,"1 heladera con freezer, 1 cocina industrial"
6972,961,2009,LAGUNITA SALADA,1 fotocopiadora
6973,971,2009,LOS ALTARES,"3 mesas para PC, 1 cortadora de cesped"
6974,959,2009,ALDEA EPULEF,1 heladera almacenera de tres puertas
6979,963,2009,EL ESCORIAL,1 reproductor de DVD
6980,508,2009,RAWSON, 1 impresora
6981,508,2009,RAWSON,1 cocina industrial
6982,508,2009,RAWSON,1 computadora
6983,820,2009,COMODORO RIVADAVIA,"2 Computadoras, 2 Impresoras"
6984,822,2009,COMODORO RIVADAVIA,"1 TV, 1 Minicomponente"
6991,,2009,ESQUEL,"1 PC, 1 impresora, 1 fax"
6996,223,2009,ALDEA EPULEF,1 Computadora
6997,223,2009,ALDEA EPULEF,1 impresora
6998,963,2009,BLANCUNTRE,3 Estabilizadores
7001,913,2009,PASO DE INDIOS,1 detector de latidos cardiofetales
7009,1037,2009,TRELEW,1 DVD
7010,1037,2009,TRELEW,1 fax
7011,1037,2009,TRELEW,1 fotocopiadora
7012,1037,2009,TRELEW,1 computadora
7013,1037,2009,TRELEW,1 minicomponente con 1 microfono
7014,1037,2009,TRELEW,"1 televisor 29"""
7015,1037,2009,TRELEW,1 impresora
7016,548,2009,TRELEW,"1 televisor 29"""
7017,548,2009,TRELEW,1 minicomponente y 1 microfono
7018,548,2009,TRELEW,1 camara fotografica digital
7019,1037,2009,TRELEW,1 fotocopiadora
7020,643,2009,TRELEW,1 computadora
7021,643,2009,TRELEW,1 notebook
7022,643,2009,TRELEW,1 impresora
7023,1032,2009,TRELEW,1 computadora
7024,1032,2009,TRELEW,1 DVD
7025,1032,2009,TRELEW,1 impresora
7028,803,2009,TRELEW,1 computadora
7029,726,2009,CHOLILA,2 lavarropas autamaticos
7030,803,2009,TRELEW,1 impresora
7031,1010,2009,TRELEW,1 minicomponente con 1 microfono
7032,1010,2009,TRELEW,1 computadora
7033,1010,2009,TRELEW,1 impresora
7034,1035,2009,TRELEW,1 computadora
7035,1035,2009,TRELEW,1 impresora
7036,1147,2009,TRELEW,1 impresora
7037,1147,2009,TRELEW,1 computadora
7039,1303,2009,DOLAVON,1 freezer
7040,1304,2009,BETHESDA,"1 computadora, 1 impresora"
7041,1304,2009,BETHESDA,1 fax
7042,1304,2009,BETHESDA,1 cocina industrial
7043,1288,2009,DOLAVON,5 carpas
7044,1287,2009,DOLAVON,1 maquina de coser
7045,1287,2009,DOLAVON,1 videoproyector
7046,1287,2009,DOLAVON,1 fax
7047,1287,2009,DOLAVON,1 fotocopiadora
7048,1287,2009,DP,2 maquinas de coser overlock
7049,1285,2009,DOLAVON,1 fotocopiadora
7050,1285,2009,DOLAVON,1 minicomponente con microfono
7051,1281,2009,DOLAVON,1 videoproyector
7052,1310,2009,DOLAVON,"1 computadora, 1 impresora"
7054,1254,2009,DOLAVON,1 heladera
7057,1291,2009,DOLAVON,"1 televisor 29"""
7058,1291,2009,DOLAVON,1 DVD
7060,1286,2009,DOLAVON,1 fabrica de pasta
7061,1286,2009,DOLAVON,4 bibliotecas
7062,1286,2009,DOLAVON,1 minicomponente con microfono
7063,1286,2009,DOLAVON,1 lavarropas automatico
7064,1286,2009,DOLAVON,1 fax
7065,1286,2009,DOLAVON,1 DVD
7066,1282,2009,DOLAVON,"5 pelotas de futbol, 5 pelotas de volley, 5 pelotas de handball"
7067,1281,2009,DOLAVON,1 impresora
7069,1144,2009,RAWSON,1 consola con 2 bafles y 1 filmadora
7070,1018,2009,ESQUEL,"1 batidora, 1 computadora, 1 impresora"
7071,1174,2009,ESQUEL,1 fax
7072,1174,2009,ESQUEL,"2 computadoras, 1 impresora"
7074,1132,2009,ESQUEL,"1 batidora, 1 cafetera"
7075,965,2009,ESQUEL,"1 batidora, 1 radiograbador"
7076,757,2009,TRELEW,"1 notebook - HP G60-235DX , 1 impresora multimedia"
7078,1614,2009,LAGO PUELO,1 fotocopiadora
7079,1595,2009,LAGO PUELO,1 Notebook
7080,1595,2009,LAGO PUELO,1 fotocopiadora
7081,1594,2009,LAGO PUELO,"20 pelotas:  futbol Nº 5, basquet, handball, volley, 1 juego de de redes de futbol"
7082,1596,2009,CERRO RADAL,1 coicna industrial
7085,1600,2009,LAGO PUELO,1 DVD
7086,1600,2009,LAGO PUELO,1 impresora laser
7087,1613,2009,LAGO PUELO,"1 computadora, 1 impresora"
7088,1613,2009,LAGO PUELO,"1 caladora de banco, 1 taladro de mano"
7090,1616,2009,LAS GOLONDRINAS,100 sillas plasticas
7091,1599,2009,CERRO RADAL,1 fotocopiadora
7094,1612,2009,LAGO PUELO,"2 computadoras, 1 impresora"
7095,1611,2009,LAGO PUELO,"1 compu tadora, 1 impresora"
7096,1597,2009,LAS GOLONDRINAS,"1 Televisor 29"""
7097,1597,2009,LAS GOLONDRINAS,"1 computadora, 1 impresora"
7098,1597,2009,LAS GOLONDRINAS,1 DVD
7099,1597,2009,LAS GOLONDRINAS,1 cocina industrial
7100,1610,2009,LAGO PUELO,1 fotocopiadora
7101,1598,2009,LAGO PUELO,1 cocina industrial
7104,1133,2009,ESQUEL,"3 pelotas de futbol Nº 5, 30 pares de medias de futbol, 1 par de guantes de arquero"
7105,1643,2009,GOBERNADOR COSTA,"3 mesas rectangulares, 18 sillas, 5 cuchetas, 2 camas de 2 plazas, 10 colchones de 1 plaza, 3 modulares, 2 colchones de 2 plazas.-"
7106,1628,2009,RAWSON,"2 computadoras, 1 impresora"
7107,3397,2009,RADA TILLY,1 computadora
7108,1698,2009,ESQUEL,2 computadoras 1 impresora
7109,1716,2009,ESQUEL,"1 computadora, 1 impresora"
7110,1695,2009,TRELEW,"2 computadoras, 1 impresora"
7111,1600,2009,LAGO PUELO,1 impresora laser
7112,1805,2009,TRELEW,1 fax
7113,1884,2009,PUERTO PIRAMIDES,1 cama ortopedica con colchon
7115,984,2009,COMODORO RIVADAVIA,1 Heladera
7116,1294,2009,TRELEW,1 impresora
7117,1294,2009,TRELEW,1 computadora
7118,1037,2009,TRELEW,1 impresora
7119,1051,2009,TRELEW,1 impresora
7120,1192,2009,TRELEW,1 computadora
7121,1192,2009,TRELEW,1 minicomponente con microfono
7124,477,2009,TRELEW,1 computadora
7125,477,2009,TRELEW,1 impresora
7126,1277,2009,TRELEW,1 Fax
7127,1277,2009,TRELEW,1 impresora multifuncion
7130,1236,2009,FACUNDO,"57 bicicletas  rodados 16, 20, 24 y 26"
7131,1643,2009,GOBERNADOR COSTA,"3 mesas, 18 sillas, 5 cuchetas, 2 camas de 2 plazas, 10 colchones de 1 plaza, 3 modulares, 2 colchones de 2 plazas.-"
7132,1051,2009,TRELEW,1 impresora
7133,821,2009,COMODORO RIVADAVIA,"1 computadora, 1 impresora"
7134,1051,2009,TRELEW,1 notebook
7135,1534,2009,ESQUEL,1 fax
7136,1985,2009,TRELEW,1 minicomponente con microfono
7137,1260,2009,PASO DEL SAPO,25 bicicletas rodados varios
7138,1232,2009,BUEN PASTO,20 bicicletas rodados varios
7142,1172,2009,PTO MADRYN,1 DVD
7143,1172,2009,PTO MADRYN,1 heladera c/freezer
7144,1172,2009,PTO MADRYN,"1 Tv. 29"""
7148,2013,2009,PTO MADRYN,1 DVD
7154,2015,2009,PTO MADRYN,1 termotanque
7155,2015,2009,PTO MADRYN,1 cocina industrial
7158,1995,2009,PTO MADRYN,1 impresora
7159,1995,2009,PTO MADRYN,1 computadora
7160,2007,2009,PTO MADRYN,1 videoproyector
7161,2006,2009,PTO MADRYN,1 impresora
7162,2006,2009,PTO MADRYN,1 computadora
7166,1695,2009,PTO MADRYN,1 impresora multifuncion
7169,2009,2009,PTO MADRYN,1 notebook
7183,1996,2009,PTO MADRYN,1 impresora
7184,1996,2009,PTO MADRYN,1 impresora
7185,1996,2009,PTO MADRYN,1 computadora
7186,2012,2009,PTO MADRYN,1 impresora
7187,2012,2009,PTO MADRYN,1 notebook
7188,2026,2009,PTO MADRYN,1 maquina de coser overlock
7189,2017,2009,PTO MADRYN,1 heladera
7190,2017,2009,PTO MADRYN,1 cocina industrial
7191,2029,2009,PTO MADRYN,"1 camara digital, 1 videofilmadora"
7192,2013,2009,PTO MADRYN,"1 Tv 29"""
7194,1997,2009,PTO MADRYN,"1 cortadora de cesped, 3 rastrillos"
7195,2014,2009,PTO MADRYN,1 impresora
7196,2014,2009,PTO MADRYN,10 pelotas de futbol
7197,2014,2009,PTO MADRYN,1 computadora
7198,1132,2009,ESQUEL,1 lustradora Industrial
7199,1885,2009,PTO MADRYN,10 computadoras
7200,2184,2009,TRELEW,1 Minicomponente con microfono
7201,2111,2009,PASO DEL SAPO,1 impresora
7202,1236,2009,FACUNDO,57 Bicicletas rodados varios
7203,2157,2009,DOLAVON,"1 videoproyector, 1 impresora laser"
7204,2157,2009,DOLAVON,1 minicomponente con microfono
7205,821,2009,COMODORO RIVADAVIA,"1 computadora, 1 impresora"
7206,1669,2009,CARRENLEUFU,1 videoproyector con pantalla y 100 sillas plasticas
7207,1670,2009,CARRENLEUFU,"1 computadora, 1 impresora"
7208,1670,2009,CARRENLEUFU,1 Freezer
7209,2291,2009,ESQUEL,1 minicomponente
7210,1570,2009,EL HOYO,1 Equipo de sonido con mic.
7211,1669,2009,CARRENLEUFU,"1 viedeoproyector, 100 sillas plasticas"
7212,2387,2009,COMODORO RIVADAVIA,1 impresora
7213,2387,2009,COMODORO RIVADAVIA,1 computadora
7214,2387,2009,COMODORO RIVADAVIA,1 televisor
7215,2387,2009,COMODORO RIVADAVIA,50 sillas plasticas
7216,2391,2009,COMODORO RIVADAVIA,"1 televisor 29"""
7218,2373,2009,COMODORO RIVADAVIA,"1 Televisor 29"""
7219,2357,2009,COMODORO RIVADAVIA,"1 televisor 29"""
7220,2398,2009,COMODORO RIVADAVIA,1 computadora
7221,2398,2009,COMODORO RIVADAVIA,1 impresora
7222,2398,2009,COMODORO RIVADAVIA,"1 Horno Microondas, 1 coicna industrial"
7223,2398,2009,COMODORO RIVADAVIA,50 sillas plasticas
7224,2393,2009,COMODORO RIVADAVIA,2 minicomponentes con microfono
7225,2393,2009,COMODORO RIVADAVIA,1 DVD
7226,2392,2009,COMODORO RIVADAVIA,1 computadora
7227,2392,2009,COMODORO RIVADAVIA,1 impresora
7228,2396,2009,COMODORO RIVADAVIA,1 fax
7229,2396,2009,COMODORO RIVADAVIA,"1 camara digital, 1 videoproyector"
7230,2386,2009,COMODORO RIVADAVIA,50 sillas plasticas
7233,2925,2009,COMODORO RIVADAVIA,1 maquina de coser
7234,2925,2009,COMODORO RIVADAVIA,1 fotocopiadora
7235,2391,2009,COMODORO RIVADAVIA,1 DVD
7237,2638,2009,COMODORO RIVADAVIA,50 sillas
7238,2391,2009,COMODORO RIVADAVIA,1 Heladera c/freezer
7241,2384,2009,COMODORO RIVADAVIA,1 Notebook
7242,2384,2009,COMODORO RIVADAVIA,1 impresora
7246,2357,2009,COMODORO RIVADAVIA,1 DVD
7247,2357,2009,,40 sillas
7248,2357,2009,COMODORO RIVADAVIA,1 impresora
7249,2357,2009,COMODORO RIVADAVIA,1 computadora
7250,2363,2009,COMODORO RIVADAVIA,1 Freezer
7251,2358,2009,COMODORO RIVADAVIA,"6 tablones, 18 caballetes"
7252,2358,2009,COMODORO RIVADAVIA,50 sillas plasticas
7253,2356,2009,COMODORO RIVADAVIA,1 computadora
7254,2356,2009,COMODORO RIVADAVIA,1 impresora
7255,1734,2009,COMODORO RIVADAVIA,1 fotocopiadora
7256,1734,2009,,1 impresora
7257,1734,2009,COMODORO RIVADAVIA,1 computadora
7258,1734,2009,COMODORO RIVADAVIA,Utensilios de cocina
7259,2390,2009,COMODORO RIVADAVIA,1 impresora
7260,2390,2009,COMODORO RIVADAVIA,1 computadora
7261,2390,2009,COMODORO RIVADAVIA,"1 freezer, 1 maquina de coser"
7262,2389,2009,COMODORO RIVADAVIA,1 minicomponente con microfrofono
7263,2373,2009,COMODORO RIVADAVIA,1 freezer
7264,2361,2009,COMODORO RIVADAVIA,"20 pelotas, 1 red de volley, 30 sogas, 2 juegos de futblo completos"
7265,2315,2009,RADA TILLY,3 eqipos de futbol completos y 10 pelotas de futbol
7266,2366,2009,RADA TILLY,1 lavarropas de 13Kg
7267,2024,2009,PUERTO MADRYN,1 cocina industrial
7268,1995,2009,PUERTO MADRYN,1 Fax
7269,1406,2009,TRELEW,1 impresora
7270,1460,2009,TRELEW,1 computdora
7271,1501,2009,TRELEW,1 Freezer
7275,2557,2009,TRELEW,"1 computadora, 1 impresora"
7276,2575,2009,TRELEW,1 fotocopiadora
7277,2367,2009,COMODORO RIVADAVIA,50 sillas
7278,2367,2009,COMODORO RIVADAVIA,1 impresora
7279,2367,2009,COMODORO RIVADAVIA,15 pelotas varias  y una red de voley
7280,1155,2009,COMODORO RIVADAVIA,1 heladera
7281,2385,2009,COMODORO RIVADAVIA,1 computadora
7282,2385,2009,COMODORO RIVADAVIA,1 minicomponente
7283,2385,2009,COMODORO RIVADAVIA,50 sillas
7284,2385,2009,COMODORO RIVADAVIA,1 impresora
7285,2388,2009,COMODORO RIVADAVIA,1 freezer
7288,2365,2009,COMODORO RIVADAVIA,1 fax
7289,2365,2009,COMODORO RIVADAVIA,"1 televisor 29"""
7290,2365,2009,COMODORO RIVADAVIA,1 videoproyector
7291,2358,2009,COMODORO RIVADAVIA,1 Freezer
7292,2355,2009,COMODORO RIVADAVIA,60 sillas
7293,2370,2009,COMODORO RIVADAVIA,1 notebook
7294,2368,2009,COMODORO RIVADAVIA,1 notebook
7295,2368,2009,COMODORO RIVADAVIA,1 videoproyector
7296,2362,2009,COMODORO RIVADAVIA,1 cocina industrial
7297,2362,2009,CHOLILA,2 calefactores
7298,1697,2009,TRELEW,"2 computadoras, 1 impresora"
7301,1594,2009,LAGO PUELO,2 aros de basquet 1 red de volley
7302,2372,2009,COMODORO RIVADAVIA,1 DVD
7303,2734,2009,CHOLILA,1 Cocina Industrial
7304,2782,2009,CHOLILA,1 fax
7305,2783,2009,CHOLILA,1 computadora
7306,2783,2009,CHOLILA,1 impresora
7307,2784,2009,CHOLILA,"3 mesas,  12 sillas, 1 despensero, 12 colchones de 1 plaza"
7308,2784,2009,CHOLILA,3 impresoras
7309,2784,2009,CHOLILA,3 computadoras
7310,2736,2009,CHOLILA,1 lavarropas automatico
7311,2900,2009,CHOLILA,1 impresora
7312,2900,2009,CHOLILA,2 computadoras
7313,2729,2009,CHOLILA,1 DVD
7314,2729,2009,CHOLILA,"1 Tv 29"""
7315,2731,2009,CHOLILA,2 impresoras
7316,2731,2009,CHOLILA,2 computadoras
7317,2731,2009,CHOLILA,1 DVD
7318,2834,2009,CHOLILA,1 maquina de coser
7319,2735,2009,CHOLILA,1 fotocopiadora
7320,2733,2009,CHOLILA,1 motoguadaña
7321,2730,2009,VILLA LAGO RIVADAVIA,1 impresora
7322,2730,2009,VILLA LAGO RIVADAVIA,2 computadoras
7323,2804,2009,CHOLILA,1 fotocopiadora
7324,2803,2009,VILLA LAGO RIVADAVIA - TCH,"1 Tv 29"""
7326,2902,2009,COMODORO RIVADAVIA,"1 freezer, 1 heladera con freezer, 1 armario, 1 escritorio con silla"
7328,1902,2009,TREVELIN,"1 amasadora, 1 multiprocesadora"
7329,1902,2009,TREVELIN,1 impresora
7330,1902,2009,TREVELIN,1 computadora
7331,2397,2009,COMODORO RIVADAVIA,10 pelotas de futbol
7332,2009,2009,TRELEW,1 notebook
7333,2636,2009,TRELEW,1 teclado y 1 guitarra
7334,3019,2009,TRELEW,2 computadoras
7335,3019,2009,TRELEW,1 bordeadora
7336,3019,2009,TRELEW,1 DVD
7337,3019,2009,TRELEW,1 miniocomponente c/mic.
7338,3019,2009,TRELEW,"1 Tv 29"""
7339,3019,2009,TRELEW,2 impresoras
7340,3052,2009,ATILIO VIGLIONE,1 fotocopiadora
7341,2803,2009,LAGO RIVADAVIA,1 DVD
7342,2891,2009,ARROYO VERDE,1 DVD
7343,2891,2009,ARROYO VERDE,2 COMPUTADORAS
7344,2891,2009,ARROYO VERDE,1 MINICOMPONENTE C/MIC.
7345,2891,2009,ARROYO VERDE,"1 Tv. 29"""
7346,2891,2009,ARROYO VERDE,2 Impresoras
7347,2891,2009,ARROYO VERDE,"1 HELADERA, 1 MICROONDAS, 2 MESAS, 2 ESCRITORIOS, 2 MESAS P/PC, 10 SILLAS PARA OFICINAS, 5 PLACARES, 3 MUBLES ARCHIVO, 3 MUBLES C/PUERTA CORREDIZA, 10 SILLA CAÑO"
7348,3070,2009,TRELEW,2 computadoras
7352,2340,2009,TRELEW,"1 videoproyector, 1 camara digital"
7353,1885,2009,TRELEW,10 computadoras
7354,2582,2009,TRELEW,40 pares de zapatillas
7355,2410,2009,TRELEW,1 computadoras
7356,1573,2009,BUEN PASTO,"1 esterilizador, 1 balanza de pie con alimetro, 1 detector de latidos cardiofetales"
7357,2902,2009,COMODORO RIVADAVIA,"3 tablones, 6 caballetes"
7358,2902,2009,COMODORO RIVADAVIA,utensilios de cocina varios
7359,2902,2009,COMODORO RIVADAVIA,60 sillas
7360,2393,2009,COMODORO RIVADAVIA,"1 Televisor 29"""
7361,2361,2009,COMODORO RIVADAVIA,"30 sogas, 3 pelotas de futbol"
7362,2892,2009,COMODORO RIVADAVIA,1 fotocopiadora
7363,2892,2009,COMODORO RIVADAVIA,1 televisor
7364,2892,2009,COMODORO RIVADAVIA,1 DVD
7365,2996,2009,RIO MAYO,2 impresoras
7366,2996,2009,RIO MAYO,2 computadoras
7367,1734,2009,COMODORO RIVADAVIA,1 freidora de churros
7368,3054,2009,COMODORO RIVADAVIA,1 Lavarropas
7369,3054,2009,COMODORO RIVADAVIA,5 impresoras
7370,3054,2009,COMODORO RIVADAVIA,1 minicomponente con mic.
7371,3054,2009,COMODORO RIVADAVIA,2 computadoras
7372,3054,2009,COMODORO RIVADAVIA,3 computadoras
7373,3133,2009,COMODORO RIVADAVIA,3 computadoras
7374,3133,2009,COMaleta CORDOVA,2 computadoras
7375,3133,2009,COMODORO RIVADAVIA,5 impresoras
7376,3133,2009,COMODORO RIVADAVIA,1 Split
7377,3067,2009,COMODORO RIVADAVIA,1 televisor
7378,3067,2009,COMODORO RIVADAVIA,
7379,3067,2009,COMODORO RIVADAVIA,1 computadora
7380,3067,2009,COMODORO RIVADAVIA,1 impresora multifuncion
7381,3067,2009,COMODORO RIVADAVIA,12 computdoras
7382,3067,2009,COMODORO RIVADAVIA,1 DVD
7383,3067,2009,COMODORO RIVADAVIA,1 impresora
7384,3067,2009,COMODORO RIVADAVIA,4 computadoras
7385,2397,2009,COMODORO RIVADAVIA,"6 calefactores, 2 termotanques"
7386,2716,2009,RAWSON,1 heladera c/freezer
7388,2712,2009,RAWSON,"4 pelotas de futbol Nº5, 20 camisetas, 20 pantaloncitos, 20 pares de medias"
7389,2714,2009,TRELEW,1 impresora multifuncion
7390,3140,2009,COMODORO RIVADAVIA,"10 armarios metálicos, 6 tandems de 5 sillas c/u"
7391,3308,2009,JOSE DE SAN MARTIN,1 fotocopiadora
7392,3308,2009,JOSE DE SAN MARTIN,"1 micrófono, 1 cámara web"
7393,3321,2009,RIO PERCY,"1 filmadora digital, 1 bombo, 1 guitarra, 1 charango"
7394,3478,2009,LELEQUE,1 impresora
7395,3478,2009,LELEQUE,2 computadoras
7396,3306,2009,ÑORQUINCO SUR,1 impresora
7397,3306,2009,ÑORQUINCO SUR,2 computadoras
7398,3363,2009,NAHUEL PAN,"1 desmalezadora, elementos varios de huerta"
7399,2880,2009,DIQUE AMEGHINO,"1 cocina, 1 lavarropas, 1 plancha"
7400,2879,2009,DIQUE AMEGHINO,"1 videoproyector, 1 pantalla"
7401,3310,2009,RIO MAYO,"1 tv 29"""
7402,3310,2009,RIO MAYO,1 impresora
7403,3310,2009,RIO MAYO,1 computadora con sist. Operativo original
7404,3437,2009,ALTO RIO SENGUER,2 computadoras y 2 sist. Operativos orig.
7405,3437,2009,ALTO RIO SENGUER,1 DVD
7406,3485,2009,LAGO BLANCO,1 viedeoproyector
7407,3034,2009,JOSE DE SAN MARTIN,1 computadora
7408,3034,2009,JOSE DE SAN MARTIN,1 impresora
7409,3034,2009,JOSE DE SAN MARTIN,1 fax
7410,3312,2009,RIO MAYO,1 freezer
7411,3312,2009,RIO MAYO,1 fotocopiadora
7412,3311,2009,LOS CIPRESES,2 computadoras y 2 sist. Op. Orig.
7413,3311,2009,LOS CIPRESES,1 guitarra clasica
7414,2406,2009,COMODORO RIVADAVIA,1 cocina industrial 8 hornallas
7415,2406,2009,COMODORO RIVADAVIA,1 Minicomponente con microfono
7416,2406,2009,COMODORO RIVADAVIA,1 Computadora
7417,2406,2009,COMODORO RIVADAVIA,1 impresora
7418,3533,2009,NAHUEL PAN,1 bombo legüero grande
7419,3307,2009,LAS PLUMAS,1 heladera c/freezer
7420,3385,2009,SEPAUCAL,"1 multiprocesadora, 1 máquina cortaceto, 1 cámara digital"
7421,3457,2009,EL MIRASOL,"5 colchones, 1 freezer"
7422,3305,2009,CHACAY OESTE,"1 multiprocesadora, 1 batidora"
7423,3305,2009,CHACAY OESTE,"1 minicomponente, 1 micrófono"
7424,3413,2009,GAN GAN,"1 minicomponente, 1 micrófono"
7425,3413,2009,GAN GAN,1 Televisor
7426,3437,2009,GAN GAN,1 Reproductor de DVD
7427,3307,2009,LAS PLUMAS,"1 fotocopiadora, 1 tonner"
7428,3305,2009,CHACAY OESTE,1 computadora
7429,3567,2009,TRELEW,"1 minicomponente, 1 microfono"
7430,3567,2009,TRELEW,1 impresora
7431,3574,2009,TRELEW,1 heladera con freezer
7432,3571,2009,TRELEW,3 impresoras
7433,3571,2009,TRELEW,1 videoproyector con pantalla
7434,3576,2009,TRELEW,"1 notebook, 1 impresora multifuncion"
7435,3576,2009,TRELEW,1 cocina industrial
7436,3370,2009,TRELEW,1 DVD
7437,3370,2009,TRELEW,1 radiograbador
7438,3556,2009,TRELEW,"1 fotocopiadora, 1 tonner"
7439,3562,2009,TRELEW,"1 lavarropa automático, 1 plancha a vapor"
7440,3562,2009,TRELEW,"1 TV de 29"""
7441,3370,2009,TRELEW,"1 TV de 29"""
7442,3582,2009,TRELEW,"1 heladera c/freezer, 2 radiograbadores"
7443,3582,2009,TRELEW,1 Fax
7444,3566,2009,TRELEW,"1 multiprocesadora, 1 freezer, 1 batidora manual"
7445,3382,2009,TRELEW,"10 pupitres, 20 sillas de caño"
7446,3573,2009,TRELEW,1 impresora
7447,3573,2009,TRELEW,"1 minicomponente, 1 microfono"
7448,3573,2009,TRELEW,1 fax
7449,3559,2009,TRELEW,"1 radiograbador, 1 microfono inalambrico, 2 juegos de camisetas de futbol"
7450,3500,2009,TRELEW,1 freezer
7451,3568,2009,TRELEW,1 fax
7452,3568,2009,TRELEW,1 impresora
7454,3853,2009,TRELEW,1 impresora
7456,3555,2009,TRELEW," 1 fotocopiadora, 1 tonner"
7458,3554,2009,TRELEW," 1 fotocopiadora, 1 tonner"
7461,2799,2009,RAWSON,1 impresora multifuncion
7462,3241,2009,PASO DE INDIOS,"1 maquina de coser, 1 lavarropas automatico"
7463,3389,2009,VILLA FUTALAUFQUEN,1 PC
7465,3245,2009,28 DE JULIO,"1 TV de 29"""
7466,3245,2009,28 DE JULIO,"1 videoproyector, 1 pantalla"
7467,3245,2009,28 DE JULIO,1 PC
7468,2564,2009,JOSE DE SAN MARTIN,1 impresora
7469,2564,2009,JOSE DE SAN MARTIN,1 equipo de ultrasonido
7470,2564,2009,JOSE DE SAN MARTIN,1 PC
7471,3210,2009,TECKA,1 fotocopiadora
7472,3210,2009,TECKA,3 PC
7473,3210,2009,TECKA,1 impresora
7474,2204,2009,CERRO CENTINELA,72 pares de zapatillas y 72 buzos polares
7475,3037,2009,TELSEN,"5 luces de emergencia, 1 micrófono inalámbrico"
7476,3058,2009,TELSEN,1 DVD
7477,3058,2009,TELSEN,1 fotocopiadora
7478,3251,2009,Vº Lago Rivadavia,1 rotocultivador
7479,3037,2009,RIO PICO,1 DVD
7480,3037,2009,RIO PICO,1 fotocopiadora
